Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Activity (product.metafields.custom.activity),Age group (product.metafields.custom.age_group),Ankle Collar (product.metafields.custom.ankle_collar),Breathability Level (product.metafields.custom.breathability_level),Color (product.metafields.custom.color),Fabric (product.metafields.custom.fabric),Safety Features (product.metafields.custom.safety_features),Team (product.metafields.custom.sports_team),Stud Type (product.metafields.custom.stud_type),Target gender (product.metafields.custom.target_gender),Technology (product.metafields.custom.technology),Weight  (product.metafields.custom.weight_),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Neckline (product.metafields.shopify.neckline),Personalization options (product.metafields.shopify.personalization-options),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Sports logo (product.metafields.shopify.sports-logo),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
real-madrid-third-jersey-2025-26-player-version,,,,,,,,,2XL,,,,,,,,CLU-RM-TH-25/26-PV-2XL,350.0,shopify,98,deny,manual,1299.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/adidas-real-madrid-third-jersey-2025-26-embroidered-crest-gold-blue-closeup.png?v=1755550707,5,Close up embroidered Real Madrid crest on blue textured fabric Striker Store Real Madrid Third Jersey 2025-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
real-madrid-third-jersey-2025-26-player-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/adidas-real-madrid-third-jersey-2025-26-trefoil-embroidered-logo-closeup.png?v=1755550707,6,Striker Store close up of blue Adidas trefoil on Real Madrid Third Jersey 2025-26 showing textured fabric embroidery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real-madrid-third-jersey-2025-26-player-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/adidas-real-madrid-third-jersey-2025-26-authentic-licensed-hem-patch-closeup.png?v=1755550707,7,Striker Store close up of blue Real Madrid Third Jersey 2025-26 hem showing Adidas authentic licensed product patch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac-milan-third-jersey-2025-26-player-version-copy,Ac Milan Third Jersey 2025-26 Player Version,"<p>Step into the future of football fashion with the <strong>AC Milan 2025-26 Third Jersey</strong> from Striker Store. This jersey is crafted for those who live and breathe the game. Feel the passion and energy of AC Milan with every wear.</p>
<p>The <strong>AC Milan 2025-26 Third Jersey</strong> stands out with its cutting-edge design. It offers a sleek and modern look while celebrating the rich heritage of the club. Made with high-quality materials, this jersey ensures ultimate comfort and performance, perfectly suited for avid supporters and casual fans.</p>
<p>Enhanced breathability and moisture-wicking features keep you dry and cool, whether you’re cheering from the stands or playing on the pitch. The lightweight fabric allows unrestricted movement, making it ideal for intense matches.</p>
<p>Striker Store brings this exclusive player version of the <strong>AC Milan 2025-26 Third Jersey</strong> straight to you. Designed with attention to detail, this jersey mirrors the professional kits worn by your favorite players. Its durable construction ensures it stands up to the rigors of the game.</p>
<p>With a fit that complements every shape, this jersey is a testament to superior craftsmanship. The vibrant colors and official club insignia make a bold statement, showcasing your loyalty.</p>
<p>Discover the ultimate fan experience at Striker Store, your destination for authentic football jerseys. Elevate your collection with the <strong>AC Milan 2025-26 Third Jersey</strong>. Enjoy premium designs at affordable prices, with free delivery across India. Unleash your passion for the game and gear up like a champion. Wear your pride!</p>",Striker Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"2025, 2025-26, 2026, 25, ac, ac milan, accessories, activewear, activewear tops, apparel, clothing, club, jersey, milan, new arrivals, player, t-shirts, third, unisex, version, yellow",true,Size,S,,,,,,,,CLU-ACM-TH-24/25-PV-S,350.0,shopify,98,deny,manual,1199.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/8.png?v=1754338686,1,"",false,AC Milan 2025-26 Third Jersey [Player Version] | Striker Store,"Shop the AC Milan 2025-26 Third Jersey at Striker Store! This player version features premium design and comfort, perfect for every die-hard fan.",,,,,,,,,,,,Football,,,,Yellow,Polyester,,AC Milan,,Unisex,Sweat Wiking,,,breathable-design; moisture-wicking; ventilation,soccer; football,,,,yellow,polyester,,,,,,one-size,short,,unisex,,,,,,g,,699.00,active
ac-milan-third-jersey-2025-26-player-version-copy,,,,,,,,,M,,,,,,,,CLU-ACM-TH-24/25-PV-M,350.0,shopify,100,deny,manual,1199.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/2240x2400_11_1_1200x.progressive_2815d43e-44ae-4226-a03a-8b0647fa2e4f.png?v=1754338686,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
ac-milan-third-jersey-2025-26-player-version-copy,,,,,,,,,L,,,,,,,,CLU-ACM-TH-24/25-PV-L,350.0,shopify,100,deny,manual,1199.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/7.png?v=1754338686,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
ac-milan-third-jersey-2025-26-player-version-copy,,,,,,,,,XL,,,,,,,,CLU-ACM-TH-24/25-PV-XL,350.0,shopify,99,deny,manual,1199.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/ThenewMilan25-26thirdjerseyishere_justintimefornextweek_sgameinPerth.Thisonef.png?v=1754338686,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
ac-milan-third-jersey-2025-26-player-version-copy,,,,,,,,,2XL,,,,,,,,CLU-ACM-TH-24/25-PV-XXL,350.0,shopify,99,deny,manual,1199.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/ThenewMilan25-26thirdjerseyishere_justintimefornextweek_sgameinPerth.Thisonef_1.png?v=1754338608,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
real-madrid-white-gold-jersey-2024-25,Real Madrid SE White Gold Jersey 2024-25 Player Version,"<p>Step into the world of elite football with the Real Madrid fan jersey 2024. Designed for those who live and breathe football, this jersey is a tribute to one of the most iconic clubs in the world. Feel the legacy and pride every time you wear it. This <strong>Real Madrid fan jersey 2024</strong> offers unmatched style. It boasts premium fabric that ensures comfort and performance. Each stitch represents quality, making it perfect for passionate fans.</p>
<p>What sets this jersey apart is its player-edition design. Inspired by what the pros wear on the field, it combines high-performance features with a sleek look. The breathable fabric keeps you cool and dry, whether you are playing on the field or cheering in the stands.</p>
<p>At Striker Store, we prioritize quality. Our <strong>Real Madrid fan jersey 2024</strong> intersects tradition with innovation. The classic white color represents the club's storied history. Modern accents bring a fresh flair. No detail is overlooked in crafting this masterpiece.</p>
<p>Perfect for any match day or casual outing, this jersey allows you to support your team in style. It is more than just apparel; it is a statement. Show your allegiance to Real Madrid with pride.</p>
<p>Explore Striker Store and elevate your fan gear collection. With affordable prices and free delivery across India, you get excellent value. This Real Madrid fan jersey 2024 is not just for any fan - it is for those who embrace the spirit of the game eagerly.</p>",Striker Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"2024, 25, club, jersey, madrid, player, real, real madrid, se, special edition, unisex, version, white",true,Size,S,,,,,,,,CLU-RM-GOLD-24/25-FV-S,350.0,shopify,92,deny,manual,1199.00,2499.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/adidas-real-madrid-white-gold-jersey-2024-25-full-front-emirates-logo.png?v=1754337827,1,Real Madrid white gold jersey 2024-25 with Emirates Fly Better logo and gold accents from Striker Store,false,Real Madrid White Gold Jersey 2024-25 Player Version – Premium Football Jersey | Striker Store,"Shop the Real Madrid white gold jersey 2024-25 at Striker Store. Player version with premium design, gold accents, and breathable fabric for true fans.",Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,,,,,,,,,,,Football,,,,White,Polyester,,Real Madrid,,Unisex,Sweat Wiking,,,breathable-design; moisture-wicking; ventilation,soccer; football,,,,white,polyester,,,,,,s; m; l; xl; 2xl,,,unisex,,,,,,g,,599.00,active
real-madrid-white-gold-jersey-2024-25,,,,,,,,,M,,,,,,,,CLU-RM-GOLD-24/25-FV-M,350.0,shopify,95,deny,manual,1199.00,2499.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/adidas-real-madrid-white-gold-jersey-2024-25-club-badge-closeup.webp?v=1754337827,2,Real Madrid white gold jersey 2024-25 close-up showing gold crest and striped accents on white fabric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,599.00,
real-madrid-white-gold-jersey-2024-25,,,,,,,,,L,,,,,,,,CLU-RM-GOLD-24/25-FV-L,350.0,shopify,90,deny,manual,1199.00,2499.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/adidas-real-madrid-white-gold-jersey-2024-25-gold-stripes-adidas-logo.webp?v=1754337827,3,Real Madrid white gold jersey 2024-25 with gold Adidas logo and stripes on white textured fabric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,599.00,
real-madrid-white-gold-jersey-2024-25,,,,,,,,,XL,,,,,,,,CLU-RM-GOLD-24/25-FV-XL,350.0,shopify,89,deny,manual,1199.00,2499.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/adidas-real-madrid-white-gold-jersey-2024-25-back-design-hanging.webp?v=1754337827,4,Back view of Real Madrid white gold jersey 2024-25 by Striker Store with subtle pattern and gold trim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,599.00,
real-madrid-white-gold-jersey-2024-25,,,,,,,,,2XL,,,,,,,,CLU-RM-GOLD-24/25-FV-2XL,350.0,shopify,94,deny,manual,1199.00,2499.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,599.00,
fc-barcelona-se-blue-edition-jersey-2025-26-player-version,FC Barcelona SE Blue Edition Jersey 2025-26 Player Version,"<p>Introducing the <strong>Barcelona Home Jersey 2025-26</strong>, a true fan's delight, available exclusively at Striker Store. This jersey is perfect for supporters who cherish style and devotion. Crafted with precision, it reflects the essence of Barcelona's legendary legacy.</p>
<p>This <strong>Barcelona Home Jersey 2025-26</strong> boasts a sleek, modern design. It features vibrant colors that highlight the club's iconic stripes. The jersey is made from high-quality, breathable materials, ensuring ultimate comfort during intense matches or casual outings.</p>
<p>Designed by Striker Store, the jersey promises durability and style. It is tailored to fit perfectly, providing freedom of movement. Whether you're cheering in the stands or playing on the field, the <strong>Barcelona Home Jersey 2025-26</strong> offers an unmatched wearing experience.</p>
<p>At Striker Store, each jersey is crafted with attention to detail. The bold crest and sponsor logos add authenticity, mirroring the players' official gear. This offering gives every fan a chance to share their passion and pride in a distinguished way.</p>
<p>Explore the <strong>Barcelona Home Jersey 2025-26</strong> today. Striker Store is your destination for premium football jerseys, delivering quality and style. Enjoy free delivery across India, ensuring your passion is always within reach. Be part of the legacy and wear it with pride!</p>",Striker Store,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Sports Collectibles > Sports Fan Accessories > Jerseys,Jersey,"2025, 2026, barcelona, blue, fc barcelona, fcb, football, home, jersey, laliga, new arrivals, new season, player, special edition, version",true,Size,s,product.metafields.shopify.size,,,,,,,CLU-BARC-SEP-25/26-PV-S,350.0,shopify,97,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/2.png?v=1754338387,1,"",false,FC Barcelona Pink Jersey 2025 Player Version - SE Blue Edition | Striker Store,Shop the FC Barcelona Blue Jersey 2025 player version at Striker Store. Premium quality pink edition jersey crafted for true fans with style and comfort.,,,,,,,,,,,,Football,,,,Sea Blue,Polyester,,FC Barcelona,,Unisex,Sweat Wiking,,,,,adults; teens,,moisture-wicking,blue,polyester,,,,,,s; m; l; xl; 2xl,,,unisex,,,,,,g,,650.00,active
fc-barcelona-se-blue-edition-jersey-2025-26-player-version,,,,,,,,,m,,,,,,,,CLU-BARC-SEP-25/26-PV-M,350.0,shopify,99,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/fc-barcelona-dreamwave-premium-kids-size-kit-footballprestigecom-2025-premium-quality-7667912.png?v=1754338387,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,650.00,
fc-barcelona-se-blue-edition-jersey-2025-26-player-version,,,,,,,,,l,,,,,,,,CLU-BARC-SEP-25/26-PV-L,350.0,shopify,97,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/CCA36C73-8CB6-47E6-A622-36E2DEA8C496.png?v=1754338383,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,650.00,
fc-barcelona-se-blue-edition-jersey-2025-26-player-version,,,,,,,,,xl,,,,,,,,CLU-BARC-SEP-25/26-PV-XL,350.0,shopify,98,deny,manual,1299.00,3299.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,650.00,
fc-barcelona-se-blue-edition-jersey-2025-26-player-version,,,,,,,,,2xl,,,,,,,,CLU-BARC-SEP-25/26-PV-2XL,350.0,shopify,100,deny,manual,1299.00,3299.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,650.00,
barcelona-away-jersey-2025-26-player-version,Barcelona Away Jersey 2025-26 Player Version,"<p>Introducing the <strong>Barcelona Away Jersey 2025-26 [Player Version]</strong>, exclusively at Striker Store. Elevate your football experience with this premium jersey designed for true fans. Crafted with cutting-edge fabric technology, this <strong>Barcelona Away Jersey 2025-26</strong> offers maximum comfort and breathability during intense matches.</p>
<p>Featuring bold colors and authentic design elements, the <strong>Barcelona Away Jersey 2025-26</strong> perfectly captures the spirit of the club. The lightweight material ensures excellent performance whether you're playing on the field or cheering from the stands.</p>
<p>At Striker Store, we celebrate sportsmanship and style. This jersey is built to inspire your game with every wear. Enjoy the detailed craftsmanship that mirrors the kits worn by the players themselves. The <strong>Barcelona Away Jersey 2025-26</strong> is an essential addition to any fan's collection.</p>
<p>Order now and show your passion for the game with pride. With free delivery across India, getting your hands on this iconic jersey is easier than ever. Discover how the <strong>Barcelona Away Jersey 2025-26</strong> combines tradition with modern performance, only at Striker Store.</p>",Striker Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"2025, 2025-26, 2026, 25, accessories, activewear, activewear tops, apparel, away, barca, barcelona, best, clothing, club, cream, jersey, new arrivals, nike, player, t-shirts, unisex, version",true,Size,S,,,,,,,,CLU-BARC-AW-24/25-PV-S,350.0,shopify,96,deny,manual,1299.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/4.png?v=1754338347,1,"",false,Barcelona Away Jersey 2025-26 Player Version | Striker Store,Get your Barcelona Away Jersey 2025-26 at Striker Store! Embrace the premium design and support your team with passion. Free delivery across India!,,,,,,,,,,,,Football,,,,Beige,Polyester,,Barcelona,,Unisex,Sweat Wiking,,,breathable-design; moisture-wicking; ventilation,soccer; football,,,,beige,polyester,,,,,,,,,unisex,,,,,,g,,699.00,active
barcelona-away-jersey-2025-26-player-version,,,,,,,,,M,,,,,,,,CLU-BARC-AW-24/25-PV-M,350.0,shopify,96,deny,manual,1299.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/rn-image_picker_lib_temp_a548350b-9b9e-4854-9ea6-130689eca247.png?v=1754338347,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
barcelona-away-jersey-2025-26-player-version,,,,,,,,,L,,,,,,,,CLU-BARC-AW-24/25-PV-L,350.0,shopify,94,deny,manual,1299.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/3.png?v=1754338347,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
barcelona-away-jersey-2025-26-player-version,,,,,,,,,XL,,,,,,,,CLU-BARC-AW-24/25-PV-XL,350.0,shopify,97,deny,manual,1299.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/rn-image_picker_lib_temp_1a948d78-7180-4d71-adfd-eddb378ecd70.png?v=1754338347,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
barcelona-away-jersey-2025-26-player-version,,,,,,,,,2XL,,,,,,,,CLU-BARC-AW-24/25-PV-XXL,350.0,shopify,97,deny,manual,1299.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/rn-image_picker_lib_temp_32d91a56-4bd2-454e-8d25-36f50f5aec76.png?v=1754338347,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,699.00,
barcelona-away-jersey-2025-26-player-version,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/rn-image_picker_lib_temp_852aeee6-7c3e-45e4-b8e7-5834efa7c1d7.png?v=1754338347,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brazil-christ-the-redeemer-black-jersey-limited,Brazil Christ THE REDEEMER Limited Edition Black 2025-26 Jersey Player Version,"<p>This Brazil Christ the Redeemer jersey stands out with a unique black design for the 2025-26 season. It is a limited edition release available only at Striker Store. The striking graphic of Christ the Redeemer covers the front. This feature makes the Brazil Christ the Redeemer jersey truly collectible.</p>
<p>High-quality fabric keeps you cool during intense matches or casual wear. The player version fits close to the body. It allows better movement on and off the field. The soft and breathable material shows attention to detail and comfort in every stitch.</p>
<p>Yellow accents highlight the logos and national emblem. This brings out the bright look seen on the Brazil Christ the Redeemer jersey. The detailed print mixes classic culture with modern design. It appeals to both football fans and collectors who love limited runs.</p>
<p>Special care goes into each Brazil Christ the Redeemer jersey. The streamlined cut feels light but strong. The authentic crest and advanced stitching reflect real player gear. Fans can wear it in stadiums, on the streets, or during friendly matches.</p>
<p>Unlike regular options, this exclusive Brazil Christ the Redeemer jersey delivers style that speaks of heritage and football pride. Match it with jeans, shorts, or training pants for everyday use. Celebrate Brazil’s spirit with a top that stands out in every crowd.</p>
<p>Get your Brazil Christ the Redeemer jersey at Striker Store today. Free delivery available across India. Make sure you secure one before they are gone. Limited numbers mean it will not last for long.</p>",Striker Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"2025, 26, black, brazil, Christ, home, jersey, limited edition, nation, new arrivals, player, redeemer, se, special, special edition, the, unisex, version",true,Size,S,,,,,,,,NAT-BRA-HM-CTRB-25/26-PV-S,350.0,shopify,97,deny,manual,1299.00,2999.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/nike-brazil-christ-the-redeemer-jersey-front-full-design.png?v=1753003106,1,Brazil Christ the Redeemer jersey by Striker Store featuring dark graphic design and Brazil emblem,false,Brazil Christ the Redeemer Jersey 2025 Limited Edition Player Version | Striker Store,"Shop the Brazil Christ the Redeemer Jersey 2025 at Striker Store. Limited edition player version with iconic design, premium quality, and vibrant colors.",Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,,,,,,,,,,,Football,,,,Black,Polyester,,Brazil,,Unisex,Sweat Wiking,,,breathable-design; moisture-wicking; ventilation,soccer; football,,,,black,polyester,,,,,,s; m; l; xl; 2xl,,,unisex,,,,,,g,,699.00,active
